fecha,partido,competicion,duracion,equipo,seleccionar_esquema,goles,xg,tiros,tiros_a_la_porteria,%tiros,pases,pases_logrados,%pases,posesion_del_balon_,balones_perdidos,balones_perdidos_bajos,balones_perdidos_medios,balones_perdidos_altos,balones_recuperados,balones_recuperados_bajos,balones_recuperados_medios,balones_recuperados_altos,duelos,duelos_ganados,%duelos,tiros_de_fuera_del_area,tiros_de_fuera_del_area_a_la_porteria,%tiros_de_fuera_del_area,ataques_posicionales,ataques_posicionales_con_remate,%ataques_posicionales,contraataques,contraataques_con_remate,%contraataques,jugadas_a_balon_parado,jugadas_a_balon_parado_con_remate,%jugadas_a_balon_parado,corneres,corneres_con_remate,%corneres,tiros_libres,tiros_libres_con_remate,%tiros_libres,penaltis,penaltis_marcados,%penaltis,centros,centros_precisos,%centros,pases_cruzados_en_profundidad_completados,pases_en_profundidad_completados,entradas_al_area_de_penalti_carreras,entradas_al_area_de_penalti_carreras_pases_cruzados,%entradas_al_area_de_penalti_carreras,toques_en_el_area_de_penalti,duelos_ofensivos,duelos_ofensivos_ganados,%duelos_ofensivos,fuera_de_juego,goles_recibidos,tiros_en_contra,tiros_en_contra_a_la_porteria,%tiros_en_contra,duelos_defensivos,duelos_defensivos_ganados,%duelos_defensivos,duelos_aereos,duelos_aereos_ganados,%duelos_aereos,entradas_a_ras_de_suelo,entradas_a_ras_de_suelo_logradas,%entradas_a_ras_de_suelo,interceptaciones,despejes,faltas,tarjetas_amarillas,tarjetas_rojas,pases_hacia_adelante,pases_hacia_adelante_logrados,%pases_hacia_adelante,pases_hacia_atras,pases_hacia_atras_logrados,%pases_hacia_atras,pases_laterales,pases_laterales_logrados,%pases_laterales,pases_largos,pases_largos_logrados,%pases_largos,pases_en_el_ultimo_tercio,pases_en_el_ultimo_tercio_logrados,%pases_en_el_ultimo_tercio,pases_progresivos,pases_progresivos_precisos,%pases_progresivos,desmarques,desmarques_logrados,%desmarques,saques_laterales,saques_laterales_logrados,%saques_laterales,saques_de_meta,intensidad_de_paso,promedio_pases_por_posesion_del_balon,lanzamiento_largo_,distancia_media_de_tiro,longitud_media_pases,ppda,competicion_contra,duracion_contra,equipo_contra,seleccionar_esquema_contra,goles_contra,xg_contra,tiros_contra,tiros_a_la_porteria_contra,%tiros_contra,pases_contra,pases_logrados_contra,%pases_contra,posesion_del_balon__contra,balones_perdidos_contra,balones_perdidos_bajos_contra,balones_perdidos_medios_contra,balones_perdidos_altos_contra,balones_recuperados_contra,balones_recuperados_bajos_contra,balones_recuperados_medios_contra,balones_recuperados_altos_contra,duelos_contra,duelos_ganados_contra,%duelos_contra,tiros_de_fuera_del_area_contra,tiros_de_fuera_del_area_a_la_porteria_contra,%tiros_de_fuera_del_area_contra,ataques_posicionales_contra,ataques_posicionales_con_remate_contra,%ataques_posicionales_contra,contraataques_contra,contraataques_con_remate_contra,%contraataques_contra,jugadas_a_balon_parado_contra,jugadas_a_balon_parado_con_remate_contra,%jugadas_a_balon_parado_contra,corneres_contra,corneres_con_remate_contra,%corneres_contra,tiros_libres_contra,tiros_libres_con_remate_contra,%tiros_libres_contra,penaltis_contra,penaltis_marcados_contra,%penaltis_contra,centros_contra,centros_precisos_contra,%centros_contra,pases_cruzados_en_profundidad_completados_contra,pases_en_profundidad_completados_contra,entradas_al_area_de_penalti_carreras_contra,entradas_al_area_de_penalti_carreras_pases_cruzados_contra,%entradas_al_area_de_penalti_carreras_contra,toques_en_el_area_de_penalti_contra,duelos_ofensivos_contra,duelos_ofensivos_ganados_contra,%duelos_ofensivos_contra,fuera_de_juego_contra,goles_recibidos_contra,tiros_en_contra_contra,tiros_en_contra_a_la_porteria_contra,%tiros_en_contra_contra,duelos_defensivos_contra,duelos_defensivos_ganados_contra,%duelos_defensivos_contra,duelos_aereos_contra,duelos_aereos_ganados_contra,%duelos_aereos_contra,entradas_a_ras_de_suelo_contra,entradas_a_ras_de_suelo_logradas_contra,%entradas_a_ras_de_suelo_contra,interceptaciones_contra,despejes_contra,faltas_contra,tarjetas_amarillas_contra,tarjetas_rojas_contra,pases_hacia_adelante_contra,pases_hacia_adelante_logrados_contra,%pases_hacia_adelante_contra,pases_hacia_atras_contra,pases_hacia_atras_logrados_contra,%pases_hacia_atras_contra,pases_laterales_contra,pases_laterales_logrados_contra,%pases_laterales_contra,pases_largos_contra,pases_largos_logrados_contra,%pases_largos_contra,pases_en_el_ultimo_tercio_contra,pases_en_el_ultimo_tercio_logrados_contra,%pases_en_el_ultimo_tercio_contra,pases_progresivos_contra,pases_progresivos_precisos_contra,%pases_progresivos_contra,desmarques_contra,desmarques_logrados_contra,%desmarques_contra,saques_laterales_contra,saques_laterales_logrados_contra,%saques_laterales_contra,saques_de_meta_contra,intensidad_de_paso_contra,promedio_pases_por_posesion_del_balon_contra,lanzamiento_largo__contra,distancia_media_de_tiro_contra,longitud_media_pases_contra,ppda_contra,tipo,jornada
2025-06-01,Emelec - Orense 1:0,Ecuador. Liga Pro,98.0,Orense,4-4-2 (100.0%),0.0,0.85,11.0,3.0,27.27,412.0,358.0,86.89,49.69,101.0,29.0,45.0,27.0,87.0,41.0,40.0,6.0,199.0,84.0,42.21,7.0,1.0,14.29,19.0,7.0,36.84,0.0,0.0,0.0,20.0,3.0,15.0,3.0,1.0,33.33,2.0,1.0,50.0,0.0,0.0,0.0,9.0,6.0,66.67,5.0,6.0,16.0,2.0,5.0,13.0,80.0,25.0,31.25,2.0,1.0,8.0,5.0,62.5,64.0,34.0,53.13,24.0,13.0,54.17,4.0,2.0,50.0,46.0,19.0,18.0,3.0,0.0,141.0,110.0,78.01,60.0,59.0,98.33,141.0,126.0,89.36,39.0,26.0,66.67,44.0,37.0,84.09,74.0,54.0,72.97,1.0,1.0,100.0,12.0,11.0,91.67,6.0,16.46,4.79,9.47,20.14,17.92,7.25,Ecuador. Liga Pro,98.0,Emelec,4-3-3 (100.0%),1.0,0.61,8.0,3.0,37.5,361.0,290.0,80.33,50.31,101.0,14.0,42.0,45.0,79.0,22.0,38.0,19.0,199.0,111.0,55.78,4.0,1.0,25.0,25.0,2.0,8.0,1.0,1.0,100.0,30.0,4.0,13.33,2.0,1.0,50.0,5.0,0.0,0.0,0.0,0.0,0.0,23.0,5.0,21.74,5.0,8.0,28.0,4.0,11.0,21.0,64.0,30.0,46.88,1.0,0.0,11.0,3.0,27.27,80.0,55.0,68.75,24.0,11.0,45.83,13.0,9.0,69.23,32.0,11.0,12.0,2.0,0.0,120.0,80.0,66.67,52.0,51.0,98.08,133.0,113.0,84.96,40.0,15.0,37.5,40.0,22.0,55.0,54.0,38.0,70.37,0.0,0.0,0.0,13.0,12.0,92.31,8.0,14.24,4.35,11.08,21.66,20.9,7.84,Visitante,18
2025-06-17,Orense - Macará 1:0,Ecuador. Liga Pro,103.0,Orense,4-1-4-1 (100.0%),1.0,1.29,7.0,1.0,14.29,452.0,376.0,83.19,68.02,120.0,13.0,47.0,60.0,88.0,36.0,37.0,15.0,212.0,108.0,50.94,2.0,0.0,0.0,28.0,5.0,17.86,1.0,0.0,0.0,35.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,63.64,7.0,8.0,24.0,1.0,8.0,16.0,83.0,40.0,48.19,4.0,0.0,8.0,2.0,25.0,52.0,29.0,55.77,57.0,32.0,56.14,2.0,1.0,50.0,32.0,15.0,16.0,1.0,0.0,169.0,126.0,74.56,56.0,50.0,89.29,143.0,126.0,88.11,45.0,27.0,60.0,57.0,41.0,71.93,69.0,53.0,76.81,4.0,2.0,50.0,12.0,11.0,91.67,6.0,15.26,4.48,9.96,15.1,17.36,4.03,Ecuador. Liga Pro,103.0,Macará,4-2-3-1 (97.65%),0.0,0.94,8.0,2.0,25.0,191.0,122.0,63.87,31.98,110.0,24.0,45.0,41.0,84.0,46.0,32.0,6.0,212.0,97.0,45.75,4.0,1.0,25.0,19.0,4.0,21.05,2.0,1.0,50.0,28.0,3.0,10.71,4.0,2.0,50.0,2.0,1.0,50.0,0.0,0.0,0.0,12.0,2.0,16.67,3.0,1.0,15.0,1.0,8.0,10.0,52.0,23.0,44.23,4.0,1.0,7.0,1.0,14.29,83.0,43.0,51.81,57.0,22.0,38.6,0.0,0.0,0.0,55.0,19.0,21.0,3.0,1.0,85.0,51.0,60.0,19.0,17.0,89.47,56.0,33.0,58.93,49.0,23.0,46.94,30.0,15.0,50.0,47.0,29.0,61.7,2.0,1.0,50.0,18.0,15.0,83.33,5.0,13.72,1.97,25.65,19.66,21.34,7.58,Local,19
2025-06-24,Manta - Orense 0:0,Ecuador. Liga Pro,107.0,Orense,4-1-4-1 (71.26%),0.0,0.87,14.0,2.0,14.29,358.0,290.0,81.01,55.94,100.0,16.0,54.0,30.0,82.0,45.0,25.0,12.0,214.0,115.0,53.74,7.0,0.0,0.0,30.0,10.0,33.33,1.0,0.0,0.0,28.0,2.0,7.14,6.0,1.0,16.67,5.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,25.0,2.0,8.0,21.0,4.0,5.0,16.0,83.0,38.0,45.78,2.0,0.0,8.0,3.0,37.5,66.0,40.0,60.61,40.0,27.0,67.5,2.0,0.0,0.0,26.0,8.0,15.0,2.0,0.0,154.0,120.0,77.92,55.0,50.0,90.91,87.0,74.0,85.06,47.0,28.0,59.57,43.0,33.0,76.74,79.0,63.0,79.75,3.0,0.0,0.0,15.0,13.0,86.67,5.0,14.68,3.35,13.13,18.66,17.95,8.23,Ecuador. Liga Pro,107.0,Manta,4-2-3-1 (73.36%),0.0,0.75,8.0,3.0,37.5,285.0,219.0,76.84,44.06,102.0,15.0,31.0,56.0,71.0,24.0,39.0,8.0,214.0,92.0,42.99,3.0,1.0,33.33,18.0,5.0,27.78,1.0,0.0,0.0,32.0,3.0,9.38,7.0,2.0,28.57,4.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,33.33,3.0,8.0,17.0,3.0,4.0,14.0,66.0,26.0,39.39,1.0,0.0,14.0,2.0,14.29,83.0,45.0,54.22,40.0,9.0,22.5,2.0,2.0,100.0,48.0,12.0,16.0,1.0,0.0,133.0,93.0,69.92,34.0,31.0,91.18,79.0,68.0,86.08,47.0,27.0,57.45,61.0,38.0,62.3,71.0,61.0,85.92,0.0,0.0,0.0,16.0,14.0,87.5,8.0,14.84,2.74,16.49,18.33,21.36,7.21,Visitante,20
2025-06-29,Orense - LDU Quito 2:1,Ecuador. Liga Pro,103.0,Orense,4-1-4-1 (80.54%),2.0,1.07,8.0,4.0,50.0,232.0,172.0,74.14,35.39,117.0,24.0,47.0,46.0,88.0,51.0,28.0,9.0,227.0,115.0,50.66,4.0,1.0,25.0,18.0,5.0,27.78,1.0,0.0,0.0,28.0,2.0,7.14,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,11.0,4.0,36.36,5.0,4.0,20.0,6.0,8.0,12.0,87.0,33.0,37.93,2.0,1.0,6.0,1.0,16.67,67.0,46.0,68.66,44.0,22.0,50.0,5.0,4.0,80.0,62.0,21.0,13.0,5.0,0.0,119.0,82.0,68.91,24.0,23.0,95.83,55.0,43.0,78.18,42.0,23.0,54.76,40.0,22.0,55.0,52.0,39.0,75.0,0.0,0.0,0.0,16.0,14.0,87.5,6.0,14.77,2.23,18.1,22.78,20.02,9.33,Ecuador. Liga Pro,103.0,LDU Quito,4-1-4-1 (100.0%),1.0,0.44,6.0,1.0,16.67,429.0,353.0,82.28,64.61,105.0,17.0,38.0,50.0,78.0,35.0,33.0,10.0,227.0,104.0,45.81,1.0,0.0,0.0,27.0,3.0,11.11,0.0,0.0,0.0,26.0,3.0,11.54,4.0,1.0,25.0,4.0,2.0,50.0,0.0,0.0,0.0,14.0,3.0,21.43,5.0,9.0,24.0,1.0,6.0,15.0,67.0,21.0,31.34,3.0,2.0,8.0,4.0,50.0,87.0,54.0,62.07,44.0,19.0,43.18,3.0,2.0,66.67,39.0,14.0,19.0,3.0,0.0,141.0,103.0,73.05,56.0,52.0,92.86,155.0,136.0,87.74,61.0,31.0,50.82,60.0,43.0,71.67,70.0,53.0,75.71,0.0,0.0,0.0,21.0,16.0,76.19,7.0,14.96,4.01,14.22,17.68,18.56,5.0,Local,21
2025-07-08,Técnico Universitario - Orense 1:2,Ecuador. Liga Pro,109.0,Orense,4-2-3-1 (100.0%),2.0,2.72,11.0,2.0,18.18,314.0,254.0,80.89,52.15,84.0,11.0,42.0,31.0,61.0,34.0,23.0,4.0,175.0,85.0,48.57,4.0,0.0,0.0,22.0,3.0,13.64,0.0,0.0,0.0,24.0,4.0,16.67,7.0,4.0,57.14,3.0,0.0,0.0,2.0,2.0,100.0,6.0,1.0,16.67,2.0,10.0,15.0,0.0,2.0,17.0,53.0,25.0,47.17,2.0,1.0,11.0,6.0,54.55,74.0,46.0,62.16,24.0,9.0,37.5,2.0,2.0,100.0,47.0,16.0,21.0,1.0,0.0,121.0,90.0,74.38,44.0,42.0,95.45,115.0,96.0,83.48,38.0,19.0,50.0,40.0,28.0,70.0,68.0,49.0,72.06,1.0,1.0,100.0,14.0,14.0,100.0,4.0,13.2,3.41,12.1,15.91,20.46,7.82,Ecuador. Liga Pro,109.0,Técnico Universitario,4-4-2 (100.0%),1.0,0.77,11.0,6.0,54.55,341.0,275.0,80.65,47.85,87.0,12.0,27.0,48.0,68.0,25.0,37.0,6.0,175.0,86.0,49.14,8.0,3.0,37.5,25.0,7.0,28.0,1.0,0.0,0.0,34.0,2.0,5.88,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,16.0,5.0,31.25,5.0,3.0,21.0,2.0,11.0,10.0,74.0,28.0,37.84,2.0,2.0,11.0,2.0,18.18,53.0,28.0,52.83,24.0,14.0,58.33,4.0,1.0,25.0,33.0,10.0,13.0,2.0,0.0,109.0,75.0,68.81,37.0,34.0,91.89,135.0,116.0,85.93,41.0,21.0,51.22,44.0,22.0,50.0,53.0,41.0,77.36,1.0,0.0,0.0,19.0,16.0,84.21,9.0,15.63,3.38,12.02,21.44,19.86,8.81,Visitante,22
2025-02-15,Aucas - Técnico Universitario 4:1,Ecuador. Liga Pro,102.0,Técnico Universitario,4-4-2 (100.0%),1.0,0.4,11.0,2.0,18.18,265.0,198.0,74.72,48.84,101.0,19.0,46.0,36.0,68.0,35.0,25.0,8.0,227.0,108.0,47.58,5.0,1.0,20.0,23.0,5.0,21.74,0.0,0.0,0.0,29.0,6.0,20.69,5.0,2.0,40.0,5.0,4.0,80.0,0.0,0.0,0.0,12.0,4.0,33.33,4.0,1.0,11.0,1.0,8.0,8.0,83.0,29.0,34.94,1.0,4.0,8.0,4.0,50.0,66.0,44.0,66.67,49.0,25.0,51.02,5.0,3.0,60.0,32.0,5.0,12.0,2.0,0.0,97.0,59.0,60.82,32.0,26.0,81.25,85.0,73.0,85.88,43.0,21.0,48.84,25.0,18.0,72.0,55.0,28.0,50.91,0.0,0.0,0.0,34.0,27.0,79.41,5.0,15.35,2.45,16.23,19.35,18.69,9.14,Ecuador. Liga Pro,102.0,Aucas,4-4-2 (100.0%),4.0,1.21,8.0,4.0,50.0,280.0,222.0,79.29,51.16,98.0,16.0,33.0,49.0,67.0,27.0,25.0,15.0,227.0,109.0,48.02,3.0,0.0,0.0,26.0,5.0,19.23,0.0,0.0,0.0,24.0,3.0,12.5,2.0,0.0,0.0,5.0,3.0,60.0,0.0,0.0,0.0,15.0,4.0,26.67,4.0,6.0,19.0,2.0,11.0,16.0,66.0,22.0,33.33,3.0,1.0,11.0,3.0,27.27,83.0,54.0,65.06,49.0,20.0,40.82,2.0,2.0,100.0,45.0,24.0,17.0,3.0,0.0,97.0,72.0,74.23,43.0,39.0,90.7,94.0,76.0,80.85,39.0,21.0,53.85,31.0,15.0,48.39,46.0,33.0,71.74,1.0,0.0,0.0,20.0,17.0,85.0,11.0,15.49,3.04,13.93,17.5,20.52,4.5,Visitante,1
2025-02-25,Técnico Universitario - Libertad 2:2,Ecuador. Liga Pro,96.0,Técnico Universitario,4-2-3-1 (100.0%),2.0,2.85,20.0,7.0,35.0,299.0,227.0,75.92,48.89,99.0,16.0,33.0,50.0,88.0,48.0,28.0,12.0,206.0,100.0,48.54,8.0,1.0,12.5,34.0,13.0,38.24,0.0,0.0,0.0,24.0,5.0,20.83,7.0,4.0,57.14,3.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,35.0,8.0,6.0,23.0,3.0,8.0,26.0,73.0,29.0,39.73,2.0,2.0,9.0,5.0,55.56,58.0,38.0,65.52,44.0,20.0,45.45,3.0,1.0,33.33,41.0,6.0,17.0,2.0,0.0,115.0,74.0,64.35,26.0,23.0,88.46,125.0,108.0,86.4,54.0,28.0,51.85,48.0,31.0,64.58,73.0,49.0,67.12,2.0,0.0,0.0,11.0,11.0,100.0,5.0,16.07,2.77,18.06,19.96,22.38,5.8,Ecuador. Liga Pro,96.0,Libertad,4-4-2 (100.0%),2.0,1.37,9.0,4.0,44.44,278.0,220.0,79.14,51.11,104.0,20.0,29.0,55.0,77.0,33.0,34.0,10.0,206.0,93.0,45.15,4.0,0.0,0.0,26.0,5.0,19.23,0.0,0.0,0.0,33.0,4.0,12.12,2.0,2.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,45.45,4.0,1.0,13.0,0.0,8.0,7.0,58.0,20.0,34.48,1.0,2.0,20.0,7.0,35.0,73.0,44.0,60.27,44.0,17.0,38.64,6.0,2.0,33.33,36.0,9.0,11.0,3.0,0.0,109.0,78.0,71.56,33.0,30.0,90.91,93.0,81.0,87.1,57.0,36.0,63.16,57.0,39.0,68.42,63.0,52.0,82.54,0.0,0.0,0.0,15.0,10.0,66.67,12.0,14.29,2.65,20.5,17.69,20.72,7.0,Local,2
2025-03-03,El Nacional - Técnico Universitario 0:0,Ecuador. Liga Pro,101.0,Técnico Universitario,4-4-2 (100.0%),0.0,0.92,9.0,3.0,33.33,279.0,195.0,69.89,40.41,117.0,17.0,50.0,50.0,74.0,39.0,29.0,6.0,211.0,99.0,46.92,4.0,1.0,25.0,20.0,7.0,35.0,0.0,0.0,0.0,29.0,2.0,6.9,1.0,0.0,0.0,5.0,1.0,20.0,0.0,0.0,0.0,15.0,4.0,26.67,3.0,3.0,18.0,2.0,10.0,9.0,78.0,28.0,35.9,3.0,0.0,6.0,3.0,50.0,76.0,46.0,60.53,38.0,19.0,50.0,2.0,2.0,100.0,52.0,16.0,16.0,3.0,0.0,117.0,69.0,58.97,31.0,29.0,93.55,80.0,60.0,75.0,61.0,33.0,54.1,42.0,20.0,47.62,73.0,44.0,60.27,0.0,0.0,0.0,21.0,18.0,85.71,3.0,15.36,2.29,21.86,18.75,21.57,12.62,Ecuador. Liga Pro,101.0,El Nacional,4-1-4-1 (89.69%),0.0,0.56,6.0,3.0,50.0,408.0,311.0,76.23,59.59,132.0,17.0,40.0,75.0,97.0,44.0,40.0,13.0,211.0,108.0,51.18,3.0,0.0,0.0,22.0,5.0,22.73,0.0,0.0,0.0,30.0,1.0,3.33,5.0,1.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,25.0,5.0,3.0,21.0,1.0,9.0,11.0,76.0,30.0,39.47,5.0,0.0,9.0,3.0,33.33,78.0,50.0,64.1,38.0,17.0,44.74,4.0,1.0,25.0,46.0,7.0,20.0,2.0,0.0,148.0,92.0,62.16,53.0,50.0,94.34,145.0,118.0,81.38,76.0,34.0,44.74,61.0,26.0,42.62,74.0,47.0,63.51,0.0,0.0,0.0,21.0,17.0,80.95,6.0,15.24,3.19,18.63,19.63,21.54,4.8,Visitante,3
2025-03-11,Orense - Técnico Universitario 2:1,Ecuador. Liga Pro,102.0,Técnico Universitario,4-4-2 (79.64%),1.0,0.51,5.0,3.0,60.0,218.0,146.0,66.97,33.11,105.0,28.0,39.0,38.0,75.0,37.0,32.0,6.0,233.0,115.0,49.36,3.0,1.0,33.33,24.0,4.0,16.67,1.0,0.0,0.0,24.0,1.0,4.17,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,33.33,4.0,1.0,10.0,1.0,6.0,5.0,71.0,26.0,36.62,3.0,2.0,13.0,5.0,38.46,93.0,58.0,62.37,41.0,15.0,36.59,4.0,2.0,50.0,30.0,27.0,13.0,0.0,0.0,97.0,59.0,60.82,30.0,23.0,76.67,58.0,42.0,72.41,33.0,17.0,51.52,28.0,15.0,53.57,55.0,33.0,60.0,3.0,1.0,33.33,21.0,18.0,85.71,4.0,15.02,2.22,15.14,27.88,20.06,12.33,Ecuador. Liga Pro,102.0,Orense,4-3-3 (100.0%),2.0,1.16,13.0,5.0,38.46,474.0,398.0,83.97,66.89,118.0,13.0,38.0,67.0,75.0,32.0,31.0,12.0,233.0,108.0,46.35,7.0,1.0,14.29,35.0,7.0,20.0,0.0,0.0,0.0,25.0,6.0,24.0,9.0,3.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,38.46,5.0,6.0,19.0,3.0,7.0,15.0,93.0,35.0,37.63,1.0,1.0,5.0,4.0,80.0,71.0,45.0,63.38,41.0,22.0,53.66,3.0,1.0,33.33,33.0,17.0,15.0,2.0,0.0,139.0,99.0,71.22,63.0,58.0,92.06,185.0,168.0,90.81,33.0,14.0,42.42,49.0,29.0,59.18,56.0,39.0,69.64,0.0,0.0,0.0,29.0,23.0,79.31,0.0,16.17,4.23,6.96,18.83,18.52,5.57,Visitante,4
2025-03-18,Técnico Universitario - Barcelona 0:1,Ecuador. Liga Pro,100.0,Técnico Universitario,4-4-2 (100.0%),0.0,2.41,26.0,5.0,19.23,409.0,337.0,82.4,58.48,108.0,9.0,30.0,69.0,88.0,28.0,42.0,18.0,249.0,137.0,55.02,11.0,3.0,27.27,39.0,16.0,41.03,0.0,0.0,0.0,27.0,8.0,29.63,8.0,5.0,62.5,5.0,3.0,60.0,0.0,0.0,0.0,29.0,9.0,31.03,10.0,5.0,39.0,5.0,23.0,28.0,100.0,46.0,46.0,0.0,1.0,7.0,3.0,42.86,93.0,57.0,61.29,33.0,20.0,60.61,6.0,3.0,50.0,28.0,8.0,20.0,4.0,0.0,131.0,99.0,75.57,49.0,46.0,93.88,156.0,134.0,85.9,44.0,18.0,40.91,63.0,44.0,69.84,60.0,42.0,70.0,0.0,0.0,0.0,15.0,13.0,86.67,5.0,15.19,3.79,10.76,19.11,17.88,5.33,Ecuador. Liga Pro,100.0,Barcelona,4-4-2 (100.0%),1.0,0.73,7.0,3.0,42.86,297.0,237.0,79.8,41.52,105.0,30.0,44.0,31.0,66.0,35.0,22.0,9.0,249.0,104.0,41.77,3.0,0.0,0.0,6.0,3.0,50.0,0.0,0.0,0.0,38.0,3.0,7.89,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,33.33,2.0,4.0,11.0,1.0,4.0,7.0,93.0,36.0,38.71,3.0,0.0,26.0,6.0,23.08,100.0,54.0,54.0,33.0,10.0,30.3,3.0,2.0,66.67,44.0,12.0,11.0,1.0,0.0,111.0,80.0,72.07,38.0,33.0,86.84,106.0,94.0,88.68,43.0,28.0,65.12,32.0,19.0,59.38,70.0,45.0,64.29,0.0,0.0,0.0,11.0,8.0,72.73,23.0,15.53,2.97,14.48,21.25,20.76,12.6,Local,5
2025-03-30,Macará - Técnico Universitario 0:1,Ecuador. Liga Pro,100.0,Técnico Universitario,4-4-2 (100.0%),1.0,0.88,9.0,2.0,22.22,272.0,221.0,81.25,44.51,98.0,29.0,29.0,40.0,66.0,32.0,27.0,7.0,232.0,98.0,42.24,5.0,1.0,20.0,20.0,6.0,30.0,0.0,0.0,0.0,31.0,2.0,6.45,3.0,1.0,33.33,3.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,35.71,6.0,5.0,20.0,2.0,7.0,11.0,92.0,35.0,38.04,0.0,0.0,10.0,2.0,20.0,74.0,38.0,51.35,34.0,14.0,41.18,12.0,3.0,25.0,41.0,29.0,21.0,5.0,0.0,103.0,73.0,70.87,30.0,25.0,83.33,111.0,102.0,91.89,31.0,11.0,35.48,38.0,25.0,65.79,53.0,35.0,66.04,2.0,0.0,0.0,16.0,14.0,87.5,12.0,13.41,2.86,11.4,22.35,19.9,4.9,Ecuador. Liga Pro,100.0,Macará,4-4-2 (48.18%),0.0,1.04,10.0,2.0,20.0,303.0,242.0,79.87,55.49,94.0,15.0,29.0,50.0,72.0,34.0,24.0,14.0,232.0,124.0,53.45,4.0,0.0,0.0,26.0,6.0,23.08,1.0,0.0,0.0,32.0,4.0,12.5,3.0,0.0,0.0,6.0,2.0,33.33,0.0,0.0,0.0,19.0,5.0,26.32,6.0,4.0,29.0,5.0,14.0,18.0,74.0,36.0,48.65,5.0,1.0,9.0,2.0,22.22,92.0,57.0,61.96,34.0,18.0,52.94,1.0,0.0,0.0,34.0,17.0,12.0,3.0,0.0,109.0,79.0,72.48,22.0,20.0,90.91,140.0,119.0,85.0,50.0,29.0,58.0,48.0,32.0,66.67,65.0,52.0,80.0,1.0,0.0,0.0,18.0,16.0,88.89,9.0,11.99,2.97,16.5,19.42,23.54,6.76,Visitante,6
2025-04-06,Técnico Universitario - Mushuc Runa 1:1,Ecuador. Liga Pro,99.0,Técnico Universitario,4-2-3-1 (100.0%),1.0,1.71,14.0,4.0,28.57,446.0,372.0,83.41,61.43,113.0,22.0,35.0,56.0,91.0,45.0,31.0,15.0,218.0,108.0,49.54,7.0,1.0,14.29,38.0,10.0,26.32,0.0,0.0,0.0,26.0,4.0,15.38,5.0,1.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,35.0,7.0,10.0,36.0,5.0,15.0,22.0,86.0,29.0,33.72,3.0,1.0,8.0,3.0,37.5,60.0,36.0,60.0,45.0,28.0,62.22,4.0,2.0,50.0,27.0,7.0,9.0,1.0,0.0,165.0,130.0,78.79,56.0,54.0,96.43,136.0,113.0,83.09,42.0,25.0,59.52,73.0,54.0,73.97,95.0,72.0,75.79,0.0,0.0,0.0,18.0,15.0,83.33,9.0,15.66,4.33,9.42,19.72,18.59,6.68,Ecuador. Liga Pro,99.0,Mushuc Runa,4-4-2 (51.08%),1.0,0.17,8.0,3.0,37.5,199.0,143.0,71.86,38.57,112.0,16.0,29.0,67.0,81.0,35.0,31.0,15.0,218.0,106.0,48.62,4.0,2.0,50.0,20.0,5.0,25.0,0.0,0.0,0.0,27.0,2.0,7.41,3.0,1.0,33.33,1.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,41.67,3.0,6.0,20.0,0.0,5.0,8.0,60.0,24.0,40.0,1.0,1.0,14.0,4.0,28.57,86.0,57.0,66.28,45.0,17.0,37.78,4.0,1.0,25.0,40.0,17.0,11.0,1.0,1.0,89.0,54.0,60.67,25.0,24.0,96.0,56.0,41.0,73.21,51.0,26.0,50.98,48.0,29.0,60.42,53.0,35.0,66.04,0.0,0.0,0.0,16.0,12.0,75.0,17.0,11.13,2.26,25.63,22.67,22.52,10.0,Local,7
