fecha,partido,competicion,duracion,equipo,seleccionar_esquema,goles,xg,tiros,tiros_a_la_porteria,%tiros,pases,pases_logrados,%pases,posesion_del_balon_,balones_perdidos,balones_perdidos_bajos,balones_perdidos_medios,balones_perdidos_altos,balones_recuperados,balones_recuperados_bajos,balones_recuperados_medios,balones_recuperados_altos,duelos,duelos_ganados,%duelos,tiros_de_fuera_del_area,tiros_de_fuera_del_area_a_la_porteria,%tiros_de_fuera_del_area,ataques_posicionales,ataques_posicionales_con_remate,%ataques_posicionales,contraataques,contraataques_con_remate,%contraataques,jugadas_a_balon_parado,jugadas_a_balon_parado_con_remate,%jugadas_a_balon_parado,corneres,corneres_con_remate,%corneres,tiros_libres,tiros_libres_con_remate,%tiros_libres,penaltis,penaltis_marcados,%penaltis,centros,centros_precisos,%centros,pases_cruzados_en_profundidad_completados,pases_en_profundidad_completados,entradas_al_area_de_penalti_carreras,entradas_al_area_de_penalti_carreras_pases_cruzados,%entradas_al_area_de_penalti_carreras,toques_en_el_area_de_penalti,duelos_ofensivos,duelos_ofensivos_ganados,%duelos_ofensivos,fuera_de_juego,goles_recibidos,tiros_en_contra,tiros_en_contra_a_la_porteria,%tiros_en_contra,duelos_defensivos,duelos_defensivos_ganados,%duelos_defensivos,duelos_aereos,duelos_aereos_ganados,%duelos_aereos,entradas_a_ras_de_suelo,entradas_a_ras_de_suelo_logradas,%entradas_a_ras_de_suelo,interceptaciones,despejes,faltas,tarjetas_amarillas,tarjetas_rojas,pases_hacia_adelante,pases_hacia_adelante_logrados,%pases_hacia_adelante,pases_hacia_atras,pases_hacia_atras_logrados,%pases_hacia_atras,pases_laterales,pases_laterales_logrados,%pases_laterales,pases_largos,pases_largos_logrados,%pases_largos,pases_en_el_ultimo_tercio,pases_en_el_ultimo_tercio_logrados,%pases_en_el_ultimo_tercio,pases_progresivos,pases_progresivos_precisos,%pases_progresivos,desmarques,desmarques_logrados,%desmarques,saques_laterales,saques_laterales_logrados,%saques_laterales,saques_de_meta,intensidad_de_paso,promedio_pases_por_posesion_del_balon,lanzamiento_largo_,distancia_media_de_tiro,longitud_media_pases,ppda,competicion_contra,duracion_contra,equipo_contra,seleccionar_esquema_contra,goles_contra,xg_contra,tiros_contra,tiros_a_la_porteria_contra,%tiros_contra,pases_contra,pases_logrados_contra,%pases_contra,posesion_del_balon__contra,balones_perdidos_contra,balones_perdidos_bajos_contra,balones_perdidos_medios_contra,balones_perdidos_altos_contra,balones_recuperados_contra,balones_recuperados_bajos_contra,balones_recuperados_medios_contra,balones_recuperados_altos_contra,duelos_contra,duelos_ganados_contra,%duelos_contra,tiros_de_fuera_del_area_contra,tiros_de_fuera_del_area_a_la_porteria_contra,%tiros_de_fuera_del_area_contra,ataques_posicionales_contra,ataques_posicionales_con_remate_contra,%ataques_posicionales_contra,contraataques_contra,contraataques_con_remate_contra,%contraataques_contra,jugadas_a_balon_parado_contra,jugadas_a_balon_parado_con_remate_contra,%jugadas_a_balon_parado_contra,corneres_contra,corneres_con_remate_contra,%corneres_contra,tiros_libres_contra,tiros_libres_con_remate_contra,%tiros_libres_contra,penaltis_contra,penaltis_marcados_contra,%penaltis_contra,centros_contra,centros_precisos_contra,%centros_contra,pases_cruzados_en_profundidad_completados_contra,pases_en_profundidad_completados_contra,entradas_al_area_de_penalti_carreras_contra,entradas_al_area_de_penalti_carreras_pases_cruzados_contra,%entradas_al_area_de_penalti_carreras_contra,toques_en_el_area_de_penalti_contra,duelos_ofensivos_contra,duelos_ofensivos_ganados_contra,%duelos_ofensivos_contra,fuera_de_juego_contra,goles_recibidos_contra,tiros_en_contra_contra,tiros_en_contra_a_la_porteria_contra,%tiros_en_contra_contra,duelos_defensivos_contra,duelos_defensivos_ganados_contra,%duelos_defensivos_contra,duelos_aereos_contra,duelos_aereos_ganados_contra,%duelos_aereos_contra,entradas_a_ras_de_suelo_contra,entradas_a_ras_de_suelo_logradas_contra,%entradas_a_ras_de_suelo_contra,interceptaciones_contra,despejes_contra,faltas_contra,tarjetas_amarillas_contra,tarjetas_rojas_contra,pases_hacia_adelante_contra,pases_hacia_adelante_logrados_contra,%pases_hacia_adelante_contra,pases_hacia_atras_contra,pases_hacia_atras_logrados_contra,%pases_hacia_atras_contra,pases_laterales_contra,pases_laterales_logrados_contra,%pases_laterales_contra,pases_largos_contra,pases_largos_logrados_contra,%pases_largos_contra,pases_en_el_ultimo_tercio_contra,pases_en_el_ultimo_tercio_logrados_contra,%pases_en_el_ultimo_tercio_contra,pases_progresivos_contra,pases_progresivos_precisos_contra,%pases_progresivos_contra,desmarques_contra,desmarques_logrados_contra,%desmarques_contra,saques_laterales_contra,saques_laterales_logrados_contra,%saques_laterales_contra,saques_de_meta_contra,intensidad_de_paso_contra,promedio_pases_por_posesion_del_balon_contra,lanzamiento_largo__contra,distancia_media_de_tiro_contra,longitud_media_pases_contra,ppda_contra,tipo,jornada
2025-03-10,San Telmo - Talleres Remedios 1:0,Argentina. Primera Nacional,99.0,Talleres Remedios,4-4-2 (100.0%),0.0,0.34,6.0,0.0,0.0,259.0,174.0,67.18,37.87,121.0,26.0,39.0,56.0,86.0,43.0,35.0,8.0,192.0,103.0,53.65,3.0,0.0,0.0,19.0,2.0,10.53,0.0,0.0,0.0,27.0,3.0,11.11,2.0,1.0,50.0,2.0,1.0,50.0,0.0,0.0,0.0,15.0,2.0,13.33,1.0,4.0,15.0,0.0,8.0,7.0,57.0,26.0,45.61,2.0,1.0,18.0,10.0,55.56,71.0,46.0,64.79,42.0,21.0,50.0,2.0,2.0,100.0,42.0,22.0,16.0,2.0,0.0,118.0,72.0,61.02,33.0,28.0,84.85,70.0,46.0,65.71,51.0,22.0,43.14,48.0,27.0,56.25,62.0,37.0,59.68,0.0,0.0,0.0,17.0,15.0,88.24,10.0,16.36,2.62,19.69,21.72,21.43,8.22,Argentina. Primera Nacional,99.0,San Telmo,4-4-2 (100.0%),1.0,4.66,18.0,9.0,50.0,370.0,287.0,77.57,62.13,134.0,17.0,43.0,74.0,82.0,43.0,25.0,14.0,192.0,86.0,44.79,7.0,3.0,42.86,45.0,10.0,22.22,0.0,0.0,0.0,35.0,5.0,14.29,12.0,3.0,25.0,3.0,3.0,100.0,1.0,0.0,0.0,21.0,7.0,33.33,8.0,7.0,23.0,1.0,11.0,20.0,71.0,25.0,35.21,2.0,0.0,6.0,0.0,0.0,57.0,31.0,54.39,42.0,21.0,50.0,2.0,0.0,0.0,34.0,4.0,14.0,2.0,0.0,141.0,102.0,72.34,52.0,47.0,90.38,125.0,104.0,83.2,45.0,24.0,53.33,51.0,35.0,68.63,78.0,58.0,74.36,2.0,1.0,50.0,36.0,30.0,83.33,7.0,14.25,3.11,12.16,17.6,22.1,7.23,Visitante,5
2025-03-16,Talleres Remedios - Chacarita Juniors 0:2,Argentina. Primera Nacional,95.0,Talleres Remedios,5-3-2 (64.17%),0.0,0.35,10.0,1.0,10.0,262.0,183.0,69.85,49.22,145.0,20.0,60.0,65.0,93.0,42.0,41.0,10.0,243.0,110.0,45.27,8.0,1.0,12.5,32.0,5.0,15.63,0.0,0.0,0.0,30.0,2.0,6.67,2.0,0.0,0.0,8.0,1.0,12.5,0.0,0.0,0.0,14.0,4.0,28.57,3.0,4.0,17.0,0.0,7.0,6.0,72.0,24.0,33.33,0.0,2.0,9.0,3.0,33.33,70.0,46.0,65.71,56.0,24.0,42.86,3.0,2.0,66.67,34.0,15.0,15.0,3.0,0.0,130.0,83.0,63.85,30.0,25.0,83.33,69.0,56.0,81.16,43.0,27.0,62.79,50.0,30.0,60.0,73.0,52.0,71.23,1.0,1.0,100.0,39.0,35.0,89.74,11.0,15.08,2.11,16.41,27.59,21.08,6.66,Argentina. Primera Nacional,95.0,Chacarita Juniors,4-4-2 (100.0%),2.0,0.73,9.0,3.0,33.33,276.0,193.0,69.93,50.78,133.0,18.0,54.0,61.0,95.0,40.0,42.0,13.0,243.0,120.0,49.38,3.0,0.0,0.0,28.0,4.0,14.29,4.0,1.0,25.0,24.0,3.0,12.5,3.0,1.0,33.33,3.0,0.0,0.0,0.0,0.0,0.0,11.0,7.0,63.64,7.0,5.0,19.0,2.0,7.0,19.0,70.0,24.0,34.29,1.0,0.0,10.0,1.0,10.0,72.0,48.0,66.67,56.0,29.0,51.79,2.0,1.0,50.0,66.0,18.0,20.0,3.0,0.0,128.0,78.0,60.94,29.0,22.0,75.86,88.0,69.0,78.41,54.0,31.0,57.41,55.0,32.0,58.18,73.0,51.0,69.86,3.0,1.0,33.33,31.0,28.0,90.32,11.0,15.4,2.53,19.57,19.08,22.85,4.02,Local,6
2025-03-23,Defensores de Belgrano - Talleres Remedios 0:0,Argentina. Primera Nacional,96.0,Talleres Remedios,4-4-2 (100.0%),0.0,1.03,10.0,5.0,50.0,263.0,190.0,72.24,36.89,121.0,26.0,36.0,59.0,87.0,51.0,23.0,13.0,196.0,99.0,50.51,2.0,1.0,50.0,24.0,4.0,16.67,0.0,0.0,0.0,21.0,6.0,28.57,2.0,2.0,100.0,2.0,1.0,50.0,0.0,0.0,0.0,9.0,4.0,44.44,5.0,5.0,15.0,2.0,6.0,17.0,55.0,23.0,41.82,2.0,0.0,12.0,2.0,16.67,65.0,40.0,61.54,38.0,21.0,55.26,4.0,2.0,50.0,59.0,12.0,11.0,2.0,0.0,133.0,87.0,65.41,32.0,31.0,96.88,55.0,42.0,76.36,54.0,26.0,48.15,45.0,18.0,40.0,65.0,48.0,73.85,0.0,0.0,0.0,18.0,13.0,72.22,12.0,14.5,2.6,20.53,15.33,19.67,13.48,Argentina. Primera Nacional,96.0,Defensores de Belgrano,4-2-3-1 (100.0%),0.0,1.22,12.0,2.0,16.67,546.0,450.0,82.42,63.11,129.0,17.0,37.0,75.0,80.0,38.0,35.0,7.0,196.0,85.0,43.37,4.0,1.0,25.0,46.0,8.0,17.39,0.0,0.0,0.0,25.0,3.0,12.0,6.0,3.0,50.0,4.0,1.0,25.0,0.0,0.0,0.0,27.0,11.0,40.74,10.0,12.0,35.0,1.0,16.0,22.0,65.0,25.0,38.46,0.0,0.0,10.0,5.0,50.0,55.0,32.0,58.18,38.0,12.0,31.58,8.0,1.0,12.5,24.0,5.0,11.0,4.0,0.0,197.0,142.0,72.08,62.0,55.0,88.71,209.0,193.0,92.34,56.0,33.0,58.93,84.0,60.0,71.43,88.0,66.0,75.0,2.0,2.0,100.0,28.0,27.0,96.43,6.0,17.6,5.06,10.26,19.86,20.07,7.64,Visitante,7
2025-03-30,Talleres Remedios - Estudiantes Río Cuarto 0:2,Argentina. Primera Nacional,99.0,Talleres Remedios,4-1-4-1 (49.59%),0.0,0.93,9.0,4.0,44.44,330.0,259.0,78.48,62.02,135.0,26.0,39.0,70.0,85.0,43.0,35.0,7.0,280.0,143.0,51.07,3.0,1.0,33.33,32.0,5.0,15.63,0.0,0.0,0.0,36.0,4.0,11.11,5.0,2.0,40.0,5.0,1.0,20.0,0.0,0.0,0.0,20.0,8.0,40.0,8.0,3.0,23.0,1.0,15.0,15.0,78.0,26.0,33.33,1.0,2.0,8.0,3.0,37.5,70.0,54.0,77.14,66.0,33.0,50.0,2.0,1.0,50.0,27.0,19.0,10.0,0.0,0.0,142.0,108.0,76.06,32.0,26.0,81.25,119.0,100.0,84.03,59.0,43.0,72.88,60.0,43.0,71.67,78.0,58.0,74.36,1.0,0.0,0.0,41.0,37.0,90.24,15.0,11.15,2.36,17.88,18.61,21.97,4.97,Argentina. Primera Nacional,99.0,Estudiantes Río Cuarto,4-4-2 (100.0%),2.0,0.64,8.0,3.0,37.5,200.0,134.0,67.0,37.98,127.0,27.0,47.0,53.0,90.0,46.0,35.0,9.0,280.0,121.0,43.21,3.0,0.0,0.0,25.0,7.0,28.0,0.0,0.0,0.0,19.0,1.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,66.67,4.0,0.0,13.0,6.0,3.0,9.0,70.0,16.0,22.86,0.0,0.0,9.0,5.0,55.56,78.0,52.0,66.67,66.0,25.0,37.88,3.0,1.0,33.33,33.0,32.0,17.0,2.0,0.0,97.0,56.0,57.73,24.0,21.0,87.5,56.0,41.0,73.21,58.0,24.0,41.38,57.0,28.0,49.12,54.0,41.0,75.93,0.0,0.0,0.0,32.0,22.0,68.75,8.0,11.03,1.63,29.0,19.41,24.33,7.26,Local,8
2025-04-05,Nueva Chicago - Talleres Remedios 2:0,Argentina. Primera Nacional,96.0,Talleres Remedios,3-5-2 (100.0%),0.0,0.42,8.0,3.0,37.5,390.0,301.0,77.18,50.87,126.0,15.0,40.0,71.0,101.0,43.0,46.0,12.0,228.0,110.0,48.25,5.0,0.0,0.0,36.0,6.0,16.67,0.0,0.0,0.0,16.0,2.0,12.5,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,13.33,2.0,7.0,19.0,2.0,11.0,6.0,71.0,20.0,28.17,1.0,2.0,9.0,5.0,55.56,67.0,45.0,67.16,52.0,27.0,51.92,3.0,3.0,100.0,28.0,9.0,8.0,2.0,0.0,176.0,127.0,72.16,64.0,60.0,93.75,105.0,78.0,74.29,63.0,39.0,61.9,82.0,52.0,63.41,91.0,79.0,86.81,1.0,0.0,0.0,28.0,27.0,96.43,6.0,14.88,3.42,16.15,25.93,21.34,17.53,Argentina. Primera Nacional,96.0,Nueva Chicago,4-2-3-1 (100.0%),2.0,0.48,9.0,5.0,55.56,449.0,352.0,78.4,49.13,131.0,17.0,55.0,59.0,101.0,51.0,40.0,10.0,228.0,105.0,46.05,6.0,4.0,66.67,33.0,8.0,24.24,1.0,0.0,0.0,16.0,1.0,6.25,3.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,15.0,7.0,46.67,6.0,3.0,21.0,1.0,11.0,6.0,67.0,22.0,32.84,2.0,0.0,8.0,3.0,37.5,71.0,51.0,71.83,52.0,15.0,28.85,4.0,3.0,75.0,41.0,13.0,7.0,0.0,0.0,185.0,121.0,65.41,70.0,69.0,98.57,144.0,123.0,85.42,78.0,43.0,55.13,62.0,33.0,53.23,94.0,67.0,71.28,0.0,0.0,0.0,26.0,25.0,96.15,6.0,17.73,4.2,17.37,20.11,21.02,15.0,Visitante,9
2025-04-13,Deportivo Morón - Talleres Remedios 3:0,Argentina. Primera Nacional,101.0,Talleres Remedios,4-1-4-1 (50.67%),0.0,0.58,12.0,4.0,33.33,222.0,155.0,69.82,46.44,115.0,16.0,41.0,58.0,82.0,35.0,37.0,10.0,249.0,123.0,49.4,9.0,4.0,44.44,26.0,6.0,23.08,0.0,0.0,0.0,33.0,3.0,9.09,5.0,1.0,20.0,8.0,2.0,25.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,3.0,12.0,1.0,4.0,7.0,74.0,18.0,24.32,1.0,3.0,9.0,5.0,55.56,79.0,56.0,70.89,63.0,34.0,53.97,8.0,3.0,37.5,23.0,24.0,13.0,3.0,0.0,110.0,71.0,64.55,21.0,20.0,95.24,65.0,46.0,70.77,58.0,31.0,53.45,50.0,32.0,64.0,54.0,40.0,74.07,0.0,0.0,0.0,22.0,18.0,81.82,8.0,13.31,1.98,26.13,26.08,22.18,8.09,Argentina. Primera Nacional,101.0,Deportivo Morón,4-4-2 (69.2%),3.0,1.68,9.0,5.0,55.56,283.0,215.0,75.97,53.56,120.0,22.0,42.0,56.0,82.0,39.0,31.0,12.0,249.0,119.0,47.79,2.0,2.0,100.0,27.0,2.0,7.41,0.0,0.0,0.0,30.0,5.0,16.67,5.0,3.0,60.0,6.0,1.0,16.67,1.0,1.0,100.0,11.0,6.0,54.55,6.0,7.0,17.0,0.0,9.0,16.0,79.0,23.0,29.11,5.0,0.0,12.0,3.0,25.0,74.0,56.0,75.68,63.0,26.0,41.27,6.0,3.0,50.0,43.0,23.0,16.0,1.0,0.0,123.0,83.0,67.48,41.0,36.0,87.8,82.0,66.0,80.49,48.0,28.0,58.33,49.0,37.0,75.51,76.0,56.0,73.68,1.0,1.0,100.0,26.0,25.0,96.15,13.0,14.71,2.62,16.96,15.08,20.09,4.61,Visitante,10
2025-04-20,Talleres Remedios - Estudiantes Caseros 0:1,Argentina. Primera Nacional,101.0,Talleres Remedios,4-4-2 (59.11%),0.0,1.07,10.0,3.0,30.0,229.0,155.0,67.69,48.39,116.0,17.0,43.0,56.0,92.0,47.0,34.0,11.0,243.0,113.0,46.5,6.0,2.0,33.33,29.0,5.0,17.24,1.0,1.0,100.0,27.0,2.0,7.41,4.0,2.0,50.0,6.0,1.0,16.67,1.0,0.0,0.0,10.0,2.0,20.0,2.0,4.0,14.0,1.0,5.0,7.0,54.0,21.0,38.89,5.0,1.0,5.0,2.0,40.0,83.0,48.0,57.83,57.0,24.0,42.11,6.0,3.0,50.0,40.0,24.0,21.0,3.0,0.0,117.0,75.0,64.1,25.0,21.0,84.0,65.0,45.0,69.23,53.0,34.0,64.15,46.0,26.0,56.52,67.0,53.0,79.1,0.0,0.0,0.0,22.0,17.0,77.27,11.0,13.12,1.83,23.14,24.33,23.17,5.45,Argentina. Primera Nacional,101.0,Estudiantes Caseros,4-2-3-1 (100.0%),1.0,0.7,5.0,2.0,40.0,282.0,197.0,69.86,51.61,123.0,21.0,41.0,61.0,94.0,48.0,32.0,14.0,243.0,114.0,46.91,1.0,0.0,0.0,25.0,3.0,12.0,0.0,0.0,0.0,32.0,2.0,6.25,4.0,0.0,0.0,7.0,2.0,28.57,0.0,0.0,0.0,21.0,2.0,9.52,4.0,7.0,24.0,1.0,11.0,12.0,83.0,35.0,42.17,2.0,0.0,10.0,4.0,40.0,54.0,33.0,61.11,57.0,29.0,50.88,2.0,1.0,50.0,43.0,11.0,14.0,1.0,0.0,126.0,80.0,63.49,40.0,35.0,87.5,87.0,62.0,71.26,59.0,31.0,52.54,49.0,29.0,59.18,76.0,45.0,59.21,0.0,0.0,0.0,36.0,29.0,80.56,4.0,15.15,2.07,20.92,15.87,24.37,7.14,Local,11
2025-04-26,Defensores Unidos - Talleres Remedios 0:0,Argentina. Primera Nacional,96.0,Talleres Remedios,5-3-2 (78.45%),0.0,0.54,7.0,2.0,28.57,244.0,152.0,62.3,48.5,125.0,19.0,47.0,59.0,90.0,46.0,35.0,9.0,248.0,121.0,48.79,4.0,2.0,50.0,16.0,6.0,37.5,0.0,0.0,0.0,27.0,1.0,3.7,3.0,1.0,33.33,3.0,1.0,33.33,0.0,0.0,0.0,15.0,3.0,20.0,4.0,3.0,23.0,0.0,12.0,5.0,44.0,14.0,31.82,7.0,0.0,7.0,0.0,0.0,88.0,61.0,69.32,61.0,29.0,47.54,4.0,2.0,50.0,35.0,24.0,8.0,3.0,0.0,135.0,71.0,52.59,16.0,14.0,87.5,61.0,42.0,68.85,81.0,35.0,43.21,57.0,23.0,40.35,70.0,46.0,65.71,0.0,0.0,0.0,27.0,25.0,92.59,15.0,13.1,2.2,33.2,20.15,25.35,9.29,Argentina. Primera Nacional,96.0,Defensores Unidos,4-2-3-1 (100.0%),0.0,0.57,7.0,0.0,0.0,311.0,220.0,70.74,51.5,135.0,19.0,56.0,60.0,98.0,46.0,39.0,13.0,248.0,102.0,41.13,2.0,0.0,0.0,38.0,5.0,13.16,0.0,0.0,0.0,25.0,2.0,8.0,3.0,1.0,33.33,2.0,1.0,50.0,0.0,0.0,0.0,21.0,7.0,33.33,7.0,7.0,30.0,2.0,12.0,9.0,88.0,27.0,30.68,0.0,0.0,7.0,3.0,42.86,44.0,30.0,68.18,61.0,22.0,36.07,3.0,2.0,66.67,38.0,15.0,9.0,3.0,0.0,147.0,90.0,61.22,31.0,30.0,96.77,88.0,70.0,79.55,73.0,32.0,43.84,51.0,33.0,64.71,79.0,58.0,73.42,3.0,1.0,33.33,33.0,26.0,78.79,8.0,15.73,2.83,23.47,17.48,22.94,6.5,Visitante,12
2025-05-04,Talleres Remedios - Temperley 0:0,Argentina. Primera Nacional,99.0,Talleres Remedios,5-3-2 (48.15%),0.0,0.27,10.0,0.0,0.0,215.0,125.0,58.14,40.58,135.0,17.0,65.0,53.0,82.0,42.0,30.0,10.0,213.0,111.0,52.11,6.0,0.0,0.0,20.0,3.0,15.0,0.0,0.0,0.0,28.0,6.0,21.43,7.0,3.0,42.86,2.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,15.38,2.0,1.0,19.0,2.0,8.0,9.0,48.0,20.0,41.67,1.0,0.0,8.0,3.0,37.5,56.0,42.0,75.0,74.0,32.0,43.24,4.0,1.0,25.0,33.0,6.0,10.0,3.0,1.0,119.0,58.0,48.74,26.0,23.0,88.46,38.0,22.0,57.89,56.0,26.0,46.43,37.0,17.0,45.95,59.0,30.0,50.85,0.0,0.0,0.0,23.0,18.0,78.26,11.0,13.84,2.01,26.05,26.18,24.23,10.05,Argentina. Primera Nacional,99.0,Temperley,5-3-2 (49.87%),0.0,0.26,8.0,2.0,25.0,343.0,268.0,78.13,59.42,119.0,28.0,34.0,57.0,83.0,34.0,39.0,10.0,213.0,91.0,42.72,5.0,1.0,20.0,23.0,6.0,26.09,0.0,0.0,0.0,28.0,2.0,7.14,5.0,2.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,11.76,3.0,6.0,22.0,1.0,10.0,10.0,56.0,14.0,25.0,1.0,0.0,10.0,0.0,0.0,48.0,28.0,58.33,74.0,38.0,51.35,1.0,0.0,0.0,46.0,15.0,11.0,5.0,0.0,120.0,88.0,73.33,34.0,29.0,85.29,145.0,119.0,82.07,44.0,19.0,43.18,65.0,42.0,64.62,83.0,62.0,74.7,1.0,0.0,0.0,19.0,15.0,78.95,14.0,15.08,3.65,12.83,23.87,20.89,5.55,Local,13
2025-05-25,Chaco For Ever - Talleres Remedios 1:0,Argentina. Primera Nacional,97.0,Talleres Remedios,4-4-2 (100.0%),0.0,0.91,7.0,3.0,42.86,310.0,205.0,66.13,51.73,137.0,19.0,54.0,64.0,100.0,58.0,39.0,3.0,260.0,128.0,49.23,2.0,1.0,50.0,33.0,7.0,21.21,0.0,0.0,0.0,28.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17.0,6.0,35.29,8.0,2.0,24.0,1.0,10.0,11.0,71.0,24.0,33.8,5.0,1.0,12.0,5.0,41.67,90.0,59.0,65.56,60.0,25.0,41.67,13.0,5.0,38.46,44.0,21.0,13.0,2.0,0.0,159.0,95.0,59.75,31.0,27.0,87.1,83.0,61.0,73.49,66.0,28.0,42.42,73.0,34.0,46.58,83.0,51.0,61.45,2.0,0.0,0.0,37.0,33.0,89.19,14.0,12.59,2.37,21.29,18.26,22.45,5.94,Argentina. Primera Nacional,97.0,Chaco For Ever,4-4-2 (82.37%),1.0,1.13,12.0,5.0,41.67,324.0,250.0,77.16,48.27,125.0,19.0,47.0,59.0,84.0,40.0,31.0,13.0,260.0,122.0,46.92,3.0,0.0,0.0,42.0,10.0,23.81,0.0,0.0,0.0,32.0,2.0,6.25,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,42.11,9.0,11.0,34.0,4.0,15.0,18.0,90.0,31.0,34.44,1.0,0.0,7.0,3.0,42.86,71.0,47.0,66.2,60.0,31.0,51.67,0.0,0.0,0.0,40.0,20.0,11.0,3.0,0.0,140.0,96.0,68.57,47.0,42.0,89.36,99.0,84.0,84.85,65.0,38.0,58.46,60.0,45.0,75.0,101.0,80.0,79.21,0.0,0.0,0.0,22.0,19.0,86.36,11.0,14.11,2.59,20.06,18.13,24.11,7.66,Visitante,14
2025-06-01,Talleres Remedios - Almirante Brown 1:2,Argentina. Primera Nacional,97.0,Talleres Remedios,4-4-2 (100.0%),1.0,1.2,11.0,4.0,36.36,259.0,165.0,63.71,47.33,140.0,20.0,46.0,74.0,92.0,38.0,39.0,15.0,247.0,110.0,44.53,5.0,0.0,0.0,33.0,6.0,18.18,0.0,0.0,0.0,25.0,5.0,20.0,8.0,2.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0,28.0,8.0,28.57,7.0,7.0,25.0,0.0,15.0,15.0,68.0,18.0,26.47,2.0,2.0,10.0,4.0,40.0,80.0,46.0,57.5,73.0,39.0,53.42,3.0,1.0,33.33,18.0,14.0,14.0,5.0,0.0,129.0,77.0,59.69,21.0,20.0,95.24,65.0,43.0,66.15,62.0,32.0,51.61,58.0,36.0,62.07,71.0,50.0,70.42,0.0,0.0,0.0,35.0,31.0,88.57,7.0,15.57,2.35,23.94,18.06,23.23,6.58,Argentina. Primera Nacional,97.0,Almirante Brown,4-4-2 (100.0%),2.0,2.1,10.0,4.0,40.0,214.0,135.0,63.08,52.67,130.0,25.0,52.0,53.0,91.0,39.0,37.0,15.0,247.0,123.0,49.8,4.0,0.0,0.0,21.0,7.0,33.33,0.0,0.0,0.0,26.0,3.0,11.54,4.0,1.0,25.0,6.0,1.0,16.67,0.0,0.0,0.0,6.0,4.0,66.67,5.0,6.0,20.0,4.0,4.0,15.0,80.0,34.0,42.5,2.0,1.0,11.0,4.0,36.36,68.0,50.0,73.53,73.0,25.0,34.25,7.0,6.0,85.71,52.0,24.0,10.0,3.0,0.0,122.0,69.0,56.56,15.0,13.0,86.67,55.0,36.0,65.45,66.0,32.0,48.48,49.0,26.0,53.06,71.0,42.0,59.15,0.0,0.0,0.0,20.0,15.0,75.0,8.0,11.56,1.98,30.84,18.15,22.89,5.86,Local,15
2025-06-07,Talleres Remedios - Club Atlético Mitre 1:3,Argentina. Primera Nacional,96.0,Talleres Remedios,5-3-2 (76.53%),1.0,1.02,15.0,4.0,26.67,361.0,261.0,72.3,61.79,143.0,14.0,44.0,85.0,91.0,37.0,37.0,17.0,189.0,82.0,43.39,6.0,2.0,33.33,44.0,10.0,22.73,0.0,0.0,0.0,30.0,4.0,13.33,7.0,2.0,28.57,4.0,2.0,50.0,0.0,0.0,0.0,20.0,3.0,15.0,3.0,7.0,32.0,0.0,14.0,17.0,74.0,29.0,39.19,1.0,3.0,15.0,7.0,46.67,42.0,27.0,64.29,40.0,13.0,32.5,2.0,1.0,50.0,24.0,17.0,6.0,0.0,0.0,153.0,98.0,64.05,31.0,26.0,83.87,119.0,94.0,78.99,54.0,28.0,51.85,73.0,45.0,61.64,76.0,60.0,78.95,0.0,0.0,0.0,45.0,38.0,84.44,11.0,15.33,2.91,14.96,18.85,21.88,7.35,Argentina. Primera Nacional,96.0,Club Atlético Mitre,4-1-3-2 (100.0%),3.0,1.8,15.0,7.0,46.67,211.0,129.0,61.14,38.21,120.0,29.0,44.0,47.0,78.0,36.0,36.0,6.0,189.0,99.0,52.38,3.0,2.0,66.67,29.0,13.0,44.83,0.0,0.0,0.0,21.0,2.0,9.52,5.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,10.0,3.0,30.0,4.0,7.0,22.0,4.0,6.0,20.0,42.0,15.0,35.71,2.0,1.0,15.0,4.0,26.67,74.0,45.0,60.81,40.0,24.0,60.0,2.0,2.0,100.0,60.0,33.0,12.0,2.0,0.0,112.0,61.0,54.46,15.0,9.0,60.0,56.0,44.0,78.57,54.0,25.0,46.3,51.0,30.0,58.82,70.0,40.0,57.14,0.0,0.0,0.0,25.0,22.0,88.0,12.0,14.49,1.83,25.59,16.76,23.27,7.8,Local,16
